timestamp,text,hashtags
1574817498,Hazard is getting better and better...#HalaMadrid,#HalaMadrid
1574817498,17' | 1-0 | BUUUUUUUUUUUUUUUUUUUUUUUUUUUUT de @Benzema! #FIFA20 | #HalaMadrid https://t.co/Zl1kjx8Aj9,#HalaMadrid
1574817499,Goal @realmadrid #HalaMadrid,#HalaMadrid
1574817499,Gggggoooooooooooooooooooooaaaaaaaaaaaaaaalllllllllllllllllllllllllll Benzema don make am 1-0 #RMAPSG #rmadridinpidgin #HalaMadrid #UCL,#HalaMadrid
1574817499,That was a beautiful build up from Hazard. #RMAPSG #HalaMadrid,#HalaMadrid
1574817501,Goooooooal \ud83d\udd25#HalaMadrid,#HalaMadrid
1574817502,Hazard is proving his worth\ud83d\ude07 #HalaMadrid,#HalaMadrid
1574817503,Hazard is a beauty. Valverde is a beauty. Madrid is a beauty. #HalaMadrid,#HalaMadrid
1574817504,That build up play was absolutely gorgeous. Vintage Madrid #HalaMadrid,#HalaMadrid
1574817505,Let\u2019s get it @Benzema @realmadriden #HalaMadrid #ChampionsLeague,#HalaMadrid
1574817506,Hazard baller!!! #HalaMadrid,#HalaMadrid
1574817506,"Benzema, Rodrygo &amp; Valverde have been outstanding for us over the past couple of weeks #HalaMadrid",#HalaMadrid
1574817506,"What a great team goal. Brilliant retention of the ball by Eden, good run by Valverde to receive it from Carvajal, lays it off to Isco who hits the post and Benzema finishes the rebound with aplomb. Great stuff. #HalaMadrid",#HalaMadrid
1574817509,What a goal\ud83d\ude01\ud83d\ude01 #HalaMadrid,#HalaMadrid
1574817511,VAAMMOOOOSSSSSSSSSSSS !!!! BIG BENZIIIII @Benzema .. and what a play by the magician @hazardeden10 .. BOOM 1 - 0 \ud83d\udc4a\ud83c\udffb #HalaMadrid @ChampionsLeague #UCL #RMAPSG,#HalaMadrid
1574817512,Let\u2019s go!!!!    Benzema good shit!! #HalaMadrid,#HalaMadrid
1574817515,\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d BEAUTIFUL #HalaMadrid #RMAPAR,#HalaMadrid
1574817515,BIG BENZ #HalaMadrid,#HalaMadrid
1574817518,Benz draws first blood! #HalaMadrid,#HalaMadrid
1574817518,How i wish it was Keylor Navas keeping for Madrid tonight\ud83d\ude2aCurtois is a scam! I dont trust him.Regardless #HalaMadrid #RMPSG,#HalaMadrid
1574817519,@realmadrid @Benzema Real Madrid vs PSG ==&gt; GOALLive Watch HD: https://t.co/EXpVPIcJqU#RMUCL | #HalaMadrid,#HalaMadrid
1574817523,17' | 1-0 |\u00a1GOOOOOOOOOOOOOOOOOOOOOOOOOOOOL de @Benzema!  | #HalaMadrid https://t.co/VT0oZ8ORrF,#HalaMadrid
1574817526,@realmadrid 17' | 1-0 |\u00a1GOOOOOOOOOOOOOOOOOOOOOOOOOOOOL de @Benzema! #FIFA20 | #HalaMadrid https://t.co/W1POY4FK3P,#HalaMadrid
1574817527,This #Valverde boy....\ud83d\udc4c\ud83c\udffb\ud83d\udc4c\ud83c\udffb\ud83d\udc4c\ud83c\udffb #HalaMadrid,#HalaMadrid
1574817527,My club is leading\u26bd #HalaMadrid,#HalaMadrid
1574817528,Nice attack too. #HalaMadrid,#HalaMadrid
1574817529,"YES, #HalaMadridGoal by Benzema",#HalaMadrid
1574817529,All credit to hazard on that run #HalaMadrid \ud83d\udd25\ud83d\udd25\ud83d\udd25,#HalaMadrid
1574817531,First touch first goal for Benzema #HalaMadrid,#HalaMadrid
1574817536,I used to criticize Benzema but he\u2019s been balling tf out this season #HalaMadrid,#HalaMadrid
1574817536,Karim Benzema!!!!!! What a goal @realmadrid! Great work @hazardeden10 \u2764\ufe0f #RMUCL #HalaMadrid,#HalaMadrid
1574817537,"@dermotmcorrigan Following your tweets from Texas, Dermot... #HalaMadrid!",#HalaMadrid
1574817537,BENZECRACK #HalaMadrid,#HalaMadrid
1574817540,That man Handsome Benzema Again! 1-0 #HalaMadrid \ud83d\ude01\ud83d\ude01,#HalaMadrid
1574817541,It started with Hazard. And ended with Benzema! #HalaMadrid,#HalaMadrid
1574817543,Big Benz! #HalaMadrid,#HalaMadrid
1574817544,Real Madrid is the king of Counterattack \ud83d\udd25\ud83d\udd25 Golazo !!!#HalaMadrid #RMAPSG #RealMadridPSG,#HalaMadrid
1574817544,BEautifuuul play n FANTASTIC that was by EDEN HAZARD\ud83d\udd25#HalaMadrid,#HalaMadrid
1574817545,Benzema it is. But what a play from valverde. Our valverde is better than yours \ud83d\ude02 #HalaMadrid https://t.co/U1JJoW6SWx,#HalaMadrid
1574817545,Thank you  @hazardeden10 for that wonderful dribble #HalaMadrid,#HalaMadrid
1574817546,Hazard is slowly becoming one of the most important players for Real Madrid #HalaMadrid,#HalaMadrid
